Transaction_ID,Product_ID,Customer_ID,Purchase_Date,Quantity,Total_Price
1505.0,1310.0,2102.0,2024-02-01,1.0,153.81
1506.0,1049.0,102.0,2023-05-09,5.0,125.38
1507.0,1503.0,321.0,2024-06-09,4.0,356.99
1508.0,1910.0,454.0,2023-04-02,1.0,352.69
1509.0,1995.0,682.0,2024-08-17,2.0,46.0
1510.0,1912.0,2192.0,2023-12-04,1.0,
,1598.0,1325.0,2023-12-08,1.0,373.02
1512.0,1201.0,2442.0,2024-05-01,2.0,109.99
1513.0,1233.0,2998.0,2024-07-10,1.0,91.52
1514.0,1167.0,886.0,2023-09-30,3.0,392.97
1515.0,1810.0,762.0,2024-01-17,5.0,286.15
1516.0,1553.0,1353.0,2023-12-05,3.0,45.23
1517.0,1066.0,,2024-07-21,1.0,275.41
1518.0,1610.0,1308.0,2024-06-06,4.0,123.73
1519.0,1655.0,2580.0,2024-04-27,3.0,302.76
1520.0,1524.0,1881.0,2024-06-02,5.0,476.58
1521.0,1378.0,1748.0,2024-11-19,2.0,247.84
1522.0,1970.0,2081.0,2024-09-06,5.0,46.87
1523.0,1494.0,2508.0,2024-10-05,,279.55
1524.0,1542.0,1075.0,2023-12-19,3.0,64.81
1525.0,1994.0,2164.0,2024-01-04,1.0,490.15
1526.0,1369.0,363.0,2023-09-04,1.0,463.28
1527.0,1491.0,470.0,2024-01-02,2.0,287.88
1528.0,1412.0,846.0,2024-01-07,2.0,160.93
1529.0,1028.0,2677.0,2023-02-21,3.0,5.44
1530.0,1173.0,2375.0,2025-02-13,4.0,133.5
1531.0,1306.0,1766.0,2023-10-31,5.0,261.92
1532.0,1912.0,1117.0,2024-07-10,3.0,365.77
1533.0,1888.0,1699.0,2023-03-12,,263.09
1534.0,1352.0,1281.0,2023-05-16,3.0,
1535.0,1467.0,1246.0,2024-12-17,1.0,493.16
1536.0,1927.0,2048.0,2024-04-21,1.0,
1537.0,1443.0,1934.0,2024-02-13,1.0,163.88
1538.0,1420.0,682.0,2023-05-25,3.0,88.79
1539.0,1254.0,2154.0,2024-01-02,5.0,251.4
1540.0,1797.0,701.0,2025-02-12,3.0,88.69
1541.0,1337.0,1344.0,2024-06-25,5.0,107.27
1542.0,1778.0,2158.0,2024-11-06,2.0,485.84
1543.0,1826.0,742.0,2024-02-09,2.0,
1544.0,1965.0,2751.0,2023-11-08,1.0,374.77
1545.0,1972.0,2991.0,2024-12-01,2.0,394.39
1546.0,1335.0,42.0,2024-07-02,4.0,139.76
1547.0,1090.0,2839.0,2023-09-29,,281.2
1548.0,1958.0,366.0,2023-08-12,,473.76
,1745.0,2085.0,2024-03-06,4.0,351.74
1550.0,,294.0,2023-08-02,4.0,63.61
1551.0,1712.0,1808.0,2024-06-08,4.0,137.54
1552.0,1535.0,2759.0,2024-09-20,3.0,161.51
,1375.0,1124.0,2024-12-07,1.0,214.43
1554.0,1298.0,1301.0,2024-11-30,1.0,293.36
1555.0,1579.0,2940.0,2024-01-15,1.0,205.66
1556.0,1351.0,1624.0,,1.0,90.09
1557.0,1841.0,2105.0,2023-08-29,,10.41
,1957.0,1483.0,2023-11-24,1.0,152.44
1559.0,1005.0,2325.0,2025-01-06,4.0,442.2
1560.0,1426.0,1128.0,2024-12-15,1.0,413.82
1561.0,,928.0,2023-03-27,5.0,177.98
1562.0,,2437.0,2025-01-22,1.0,451.2
1563.0,1979.0,,2023-04-20,3.0,475.91
1564.0,1682.0,2028.0,2024-11-20,3.0,11.36
,1191.0,1886.0,2023-04-29,4.0,423.7
1566.0,1062.0,1866.0,2024-08-25,2.0,387.17
1567.0,1646.0,2217.0,2023-09-12,4.0,105.06
1568.0,1761.0,1288.0,2024-06-26,1.0,181.75
1569.0,1874.0,2115.0,2023-05-13,4.0,193.37
1570.0,1453.0,2770.0,2024-01-27,5.0,242.43
1571.0,1561.0,1335.0,2023-07-01,3.0,193.33
1572.0,1124.0,1432.0,2024-09-19,1.0,382.74
1573.0,,999.0,2025-01-30,5.0,369.54
1574.0,1443.0,1846.0,2023-09-18,4.0,404.86
1575.0,1743.0,2401.0,2024-02-28,2.0,420.39
1576.0,1519.0,2109.0,2023-05-14,1.0,106.28
1577.0,1078.0,1227.0,2023-12-20,3.0,233.47
1578.0,1220.0,1494.0,2024-03-14,4.0,442.98
1579.0,1729.0,1915.0,2024-05-01,3.0,133.58
1580.0,1846.0,2483.0,2023-07-11,1.0,384.32
1581.0,1471.0,1511.0,2024-07-04,1.0,161.74
1582.0,1594.0,1597.0,2024-03-16,3.0,349.69
1583.0,1440.0,1598.0,2023-09-30,4.0,405.37
1584.0,1984.0,949.0,2023-05-22,4.0,61.15
1585.0,1397.0,1972.0,2024-12-17,3.0,289.58
1586.0,1099.0,2729.0,2024-06-21,3.0,11.6
1587.0,1550.0,2467.0,2024-01-31,5.0,119.99
1588.0,,1957.0,2023-12-02,5.0,125.52
1589.0,1336.0,1492.0,2024-08-19,2.0,486.68
1590.0,1227.0,1154.0,2024-12-25,5.0,293.82
1591.0,1691.0,2413.0,2024-11-22,5.0,266.2
1592.0,1129.0,2976.0,2024-08-21,,105.77
1593.0,1803.0,1486.0,2023-04-22,5.0,276.29
1594.0,1213.0,2689.0,2023-07-17,5.0,312.59
1595.0,1486.0,2206.0,2023-08-19,4.0,344.58
1596.0,1425.0,1534.0,2024-07-17,2.0,144.01
1597.0,1252.0,759.0,2023-05-05,1.0,137.84
1598.0,1163.0,603.0,2023-07-10,2.0,172.79
1599.0,1963.0,989.0,2023-12-05,5.0,92.32
1600.0,1264.0,238.0,2024-08-31,2.0,
1601.0,1530.0,2013.0,2023-08-26,1.0,38.05
1602.0,1781.0,2868.0,2024-06-21,1.0,450.78
1603.0,1734.0,2495.0,2025-01-29,5.0,125.88
1604.0,1886.0,1744.0,2024-11-06,5.0,223.95
1605.0,1564.0,1758.0,2023-03-16,4.0,33.68
1606.0,1681.0,2293.0,2024-07-12,1.0,489.95
1607.0,1043.0,2640.0,2023-09-02,5.0,481.23
1608.0,1749.0,54.0,2024-06-09,3.0,485.53
1609.0,,2474.0,2024-08-16,5.0,242.44
1610.0,1387.0,2249.0,2023-04-01,2.0,335.75
1611.0,1232.0,2569.0,2024-06-07,1.0,228.73
1612.0,1305.0,1957.0,2023-06-11,5.0,326.9
1613.0,1437.0,2907.0,2023-08-30,2.0,133.1
1614.0,1787.0,2384.0,2024-04-13,5.0,349.82
1615.0,1262.0,1658.0,2023-10-30,4.0,369.66
1616.0,1999.0,2182.0,2024-05-05,1.0,205.42
1617.0,1712.0,510.0,2024-01-22,4.0,342.65
1618.0,1316.0,2101.0,2023-10-24,4.0,55.55
1619.0,1776.0,1198.0,2023-10-11,2.0,409.27
1620.0,1383.0,1182.0,2023-11-08,4.0,49.55
1621.0,1470.0,1217.0,2024-03-14,1.0,221.6
1622.0,1508.0,2550.0,2023-10-05,4.0,329.21
1623.0,1189.0,706.0,2025-01-31,4.0,298.15
1624.0,1659.0,2016.0,2024-08-04,4.0,210.77
1625.0,1151.0,1679.0,2023-11-07,5.0,297.36
1626.0,1972.0,2846.0,2024-01-03,3.0,428.08
1627.0,1944.0,95.0,2023-07-31,5.0,34.15
1628.0,1355.0,1219.0,2023-05-12,2.0,322.59
1629.0,1403.0,2734.0,,1.0,174.27
1630.0,1270.0,,2023-10-13,3.0,148.96
1631.0,1097.0,2449.0,2024-05-28,2.0,478.81
1632.0,,2963.0,2024-05-08,3.0,327.26
1633.0,1245.0,1134.0,2024-03-24,5.0,197.56
1634.0,1495.0,2930.0,2023-05-15,2.0,182.76
1635.0,1187.0,1855.0,2025-02-08,1.0,276.87
1636.0,1576.0,2126.0,2023-07-20,2.0,55.19
1637.0,1354.0,257.0,2024-09-18,1.0,16.0
1638.0,1520.0,1401.0,2023-11-18,1.0,342.59
1639.0,,1927.0,2024-11-28,2.0,246.26
1640.0,1229.0,2823.0,2024-07-18,3.0,104.62
1641.0,1685.0,2507.0,2023-03-31,2.0,125.01
1642.0,1124.0,929.0,2025-02-19,3.0,145.08
1643.0,1327.0,1410.0,2023-06-04,2.0,478.76
1644.0,1377.0,2074.0,2024-11-16,1.0,466.5
1645.0,1803.0,1705.0,2024-07-29,3.0,79.56
1646.0,1057.0,2959.0,2024-05-30,2.0,107.95
1647.0,1208.0,470.0,2023-10-04,4.0,436.49
1648.0,,2953.0,2024-07-26,2.0,
1649.0,1396.0,2357.0,2023-06-26,3.0,18.19
1650.0,1900.0,2894.0,2023-03-05,2.0,239.57
1651.0,1926.0,64.0,2023-11-24,,20.21
1652.0,1417.0,260.0,2024-02-16,5.0,433.78
1653.0,1653.0,1511.0,2024-06-04,2.0,332.98
1654.0,1261.0,1064.0,2024-10-01,3.0,48.74
1655.0,1267.0,2971.0,2024-05-14,3.0,399.67
1656.0,1654.0,363.0,,1.0,440.56
1657.0,1946.0,2703.0,2024-01-20,1.0,99.7
1658.0,1300.0,49.0,2024-05-13,1.0,443.61
1659.0,1722.0,2341.0,2023-08-05,3.0,69.17
1660.0,1614.0,2287.0,2024-09-28,,196.51
1661.0,1901.0,1360.0,2024-06-11,4.0,351.55
1662.0,1309.0,2196.0,2024-12-29,3.0,398.74
1663.0,,2953.0,2023-07-02,3.0,423.78
1664.0,1310.0,1130.0,,4.0,244.51
1665.0,1881.0,1097.0,2024-11-29,2.0,499.76
1666.0,1358.0,704.0,2023-12-07,1.0,21.41
1667.0,1033.0,1783.0,,3.0,103.03
1668.0,1059.0,2040.0,2024-07-02,1.0,19.77
1669.0,1634.0,2577.0,2024-08-25,3.0,213.13
1670.0,1389.0,624.0,2023-08-29,3.0,420.44
1671.0,,,,5.0,88.84
1672.0,1727.0,2753.0,2024-07-24,,25.21
1673.0,1516.0,667.0,2024-09-30,1.0,246.95
1674.0,1451.0,253.0,2024-10-30,1.0,60.49
1675.0,1812.0,992.0,2024-08-27,2.0,114.52
1676.0,1682.0,582.0,2024-08-04,1.0,44.75
1677.0,1869.0,1570.0,2024-07-25,5.0,252.16
1678.0,1600.0,1366.0,2024-10-05,4.0,255.93
1679.0,1601.0,1305.0,2024-02-26,1.0,61.39
1680.0,1567.0,155.0,2023-09-18,5.0,
1681.0,1488.0,979.0,2024-12-06,4.0,
1682.0,1647.0,2635.0,2023-05-28,5.0,374.01
1683.0,1276.0,2615.0,2024-01-15,5.0,402.81
1684.0,1565.0,565.0,2025-01-24,3.0,475.26
,1341.0,757.0,2023-10-06,,409.52
1686.0,1974.0,1616.0,2024-10-15,1.0,252.57
,1535.0,2416.0,2024-09-04,2.0,
1688.0,1248.0,,2023-10-24,5.0,214.19
1689.0,1370.0,675.0,2023-07-13,4.0,368.1
1690.0,1053.0,1682.0,2023-11-20,4.0,375.04
1691.0,1263.0,2499.0,2023-08-18,4.0,17.28
1692.0,1485.0,1040.0,,2.0,334.76
1693.0,,1782.0,2023-07-08,4.0,417.08
1694.0,1642.0,1343.0,2023-08-05,4.0,383.17
1695.0,1310.0,2518.0,2024-11-07,2.0,396.92
1696.0,1681.0,1680.0,2023-09-07,5.0,227.12
1697.0,1881.0,,2024-06-22,1.0,106.13
1698.0,1963.0,2296.0,2024-07-12,5.0,432.93
1699.0,1173.0,1529.0,2023-05-11,4.0,164.18
1700.0,,304.0,2023-07-05,2.0,58.42
1701.0,1959.0,409.0,2024-08-06,3.0,266.12
1702.0,1521.0,841.0,2023-10-02,5.0,151.79
1703.0,1628.0,877.0,2024-07-12,2.0,84.08
1704.0,1210.0,1833.0,2023-04-28,5.0,101.73
1705.0,1444.0,293.0,2023-06-23,2.0,149.63
,1767.0,378.0,2024-12-18,1.0,395.56
1707.0,1647.0,768.0,2023-12-14,1.0,
1708.0,1984.0,878.0,2024-08-19,1.0,27.28
1709.0,1202.0,1419.0,2024-06-06,4.0,188.46
1710.0,1895.0,1001.0,2023-12-14,,414.32
1711.0,1359.0,1932.0,2024-12-07,4.0,449.45
1712.0,1896.0,2852.0,2023-03-08,3.0,448.32
1713.0,1526.0,1140.0,2024-08-12,5.0,214.15
1714.0,1977.0,248.0,2024-01-14,1.0,481.33
1715.0,1564.0,2451.0,2024-11-02,3.0,316.08
1716.0,1356.0,2480.0,2024-01-07,4.0,495.67
1717.0,1496.0,439.0,2023-09-09,3.0,494.68
1718.0,1864.0,2831.0,2023-02-28,5.0,44.02
1719.0,1244.0,2220.0,2024-03-28,3.0,412.35
1720.0,1648.0,,2023-12-04,3.0,206.95
1721.0,1874.0,1120.0,2024-12-19,3.0,390.4
1722.0,1341.0,1494.0,2023-05-27,2.0,320.0
1723.0,1450.0,993.0,2023-04-28,3.0,286.39
1724.0,1254.0,1555.0,2023-06-07,3.0,125.59
1725.0,1547.0,931.0,2024-04-10,3.0,342.71
1726.0,1904.0,2889.0,2024-11-25,4.0,494.78
1727.0,1861.0,78.0,2023-12-28,3.0,417.31
1728.0,1698.0,1217.0,2024-06-30,,
1729.0,1975.0,1795.0,2024-02-24,1.0,234.92
1730.0,1512.0,,2023-05-27,3.0,
1731.0,1350.0,120.0,2025-01-29,3.0,187.52
1732.0,1602.0,976.0,2024-03-13,3.0,138.14
1733.0,1963.0,459.0,2023-06-18,3.0,118.28
1734.0,1072.0,49.0,2024-04-28,3.0,115.68
1735.0,1533.0,69.0,2024-10-29,4.0,358.08
1736.0,1872.0,784.0,2024-12-12,1.0,362.87
1737.0,1962.0,1087.0,2024-12-18,2.0,
1738.0,1615.0,2569.0,2023-09-20,2.0,114.46
1739.0,1241.0,2518.0,2024-07-15,2.0,64.35
1740.0,1884.0,2189.0,2023-04-04,4.0,30.56
1741.0,1000.0,2577.0,2024-03-25,3.0,481.36
1742.0,1645.0,2938.0,2024-05-11,5.0,381.64
1743.0,1789.0,816.0,2023-11-13,5.0,350.88
1744.0,1189.0,2568.0,2024-12-19,2.0,376.74
1745.0,1371.0,2170.0,2024-05-08,2.0,16.1
1746.0,1301.0,2868.0,2023-03-17,2.0,48.79
1747.0,1626.0,1168.0,,3.0,317.72
1748.0,1099.0,1564.0,2024-01-18,,205.86
1749.0,1743.0,2090.0,2023-03-15,2.0,241.26
1750.0,1511.0,2260.0,2024-01-02,5.0,115.36
1751.0,1805.0,433.0,2024-10-15,2.0,299.51
1752.0,1226.0,1031.0,2023-08-22,5.0,489.82
1753.0,1562.0,,2024-11-07,4.0,356.27
1754.0,1646.0,2365.0,2023-11-19,2.0,85.72
1755.0,1697.0,1801.0,2024-01-06,4.0,201.73
1756.0,1349.0,1763.0,2024-01-18,5.0,104.42
1757.0,1613.0,2161.0,2024-03-11,2.0,457.65
1758.0,1224.0,,2025-02-09,1.0,328.87
1759.0,1821.0,156.0,2023-11-16,,235.94
1760.0,1328.0,2198.0,2023-07-07,2.0,376.9
1761.0,1949.0,623.0,2024-07-22,4.0,478.96
1762.0,1452.0,345.0,2024-04-27,1.0,98.58
1763.0,1687.0,397.0,2024-04-04,3.0,275.69
1764.0,1094.0,2115.0,2023-09-29,5.0,342.07
1765.0,1297.0,2723.0,2024-12-20,4.0,439.58
1766.0,1167.0,387.0,2023-11-17,5.0,426.64
1767.0,1089.0,2820.0,2024-06-25,2.0,163.3
1768.0,2000.0,212.0,2024-04-15,5.0,
1769.0,1039.0,1411.0,2024-02-17,2.0,84.97
1770.0,1555.0,2503.0,2023-06-01,5.0,316.27
1771.0,1082.0,966.0,2024-06-10,2.0,165.29
1772.0,1870.0,2935.0,2023-09-17,3.0,67.89
1773.0,1409.0,2363.0,2024-06-13,5.0,328.75
1774.0,,299.0,2024-05-03,2.0,36.23
1775.0,1398.0,1823.0,2025-02-02,3.0,414.94
1776.0,,258.0,2023-12-08,1.0,
1777.0,1511.0,2140.0,,5.0,17.37
1778.0,1117.0,387.0,2024-02-27,2.0,448.34
1779.0,1320.0,1777.0,2024-02-28,3.0,319.34
1780.0,1993.0,1980.0,2023-07-09,3.0,294.81
1781.0,,1875.0,2024-10-26,3.0,214.14
1782.0,1410.0,1314.0,2024-10-08,4.0,446.07
1783.0,1252.0,196.0,2023-04-12,3.0,5.91
1784.0,1958.0,1830.0,2024-01-02,5.0,216.81
1785.0,1426.0,725.0,2024-12-18,4.0,49.46
1786.0,1086.0,1500.0,2023-09-05,5.0,105.91
1787.0,1403.0,2597.0,2023-09-02,,419.86
1788.0,1613.0,604.0,2025-01-31,2.0,442.61
1789.0,1938.0,1537.0,2024-03-07,1.0,431.27
1790.0,1250.0,897.0,2023-09-07,3.0,13.84
1791.0,1441.0,2980.0,2024-04-03,1.0,184.37
1792.0,1988.0,1844.0,2024-07-19,2.0,377.52
1793.0,1160.0,1419.0,2024-04-09,4.0,344.37
,1554.0,227.0,2024-12-10,4.0,124.08
1795.0,1063.0,2000.0,2023-05-23,1.0,233.32
1796.0,1631.0,2880.0,2023-03-16,4.0,198.25
1797.0,1773.0,2031.0,2024-04-30,2.0,269.6
1798.0,1288.0,2882.0,2024-10-13,1.0,40.54
1799.0,1702.0,610.0,2023-09-10,1.0,246.92
1800.0,,1950.0,2023-03-16,1.0,476.18
1801.0,1827.0,189.0,2024-09-06,2.0,391.85
,1093.0,2875.0,2023-10-24,1.0,149.22
1803.0,1985.0,2012.0,2025-02-05,3.0,70.88
1804.0,1341.0,755.0,2024-01-14,2.0,82.66
1805.0,,57.0,2023-02-27,5.0,199.81
1806.0,1697.0,765.0,2024-10-04,1.0,159.2
1807.0,1957.0,983.0,2023-05-08,1.0,243.27
1808.0,1472.0,527.0,2024-03-20,4.0,178.32
1809.0,1739.0,2654.0,2023-03-03,1.0,200.73
1810.0,1825.0,1143.0,2023-12-04,5.0,
1811.0,1370.0,2743.0,2023-10-19,1.0,204.49
1812.0,1726.0,2997.0,2024-08-18,1.0,369.86
1813.0,1261.0,2205.0,2023-03-21,3.0,182.17
1814.0,1499.0,2953.0,2023-03-24,1.0,70.01
1815.0,1145.0,2948.0,2024-12-24,2.0,38.05
1816.0,1786.0,2373.0,2024-11-19,1.0,202.31
1817.0,1752.0,247.0,2023-06-23,2.0,154.91
1818.0,1355.0,2887.0,,3.0,196.34
1819.0,1574.0,1900.0,2025-01-06,4.0,202.54
1820.0,1421.0,1.0,2024-07-06,4.0,148.7
1821.0,1869.0,,2023-09-14,3.0,104.37
1822.0,1691.0,109.0,2023-02-22,2.0,19.81
1823.0,1185.0,1014.0,2024-06-22,2.0,114.65
1824.0,1930.0,2128.0,2025-01-29,4.0,73.25
1825.0,1790.0,949.0,2024-05-17,1.0,382.26
1826.0,1414.0,1265.0,2024-04-26,2.0,380.63
1827.0,1466.0,943.0,2024-12-12,4.0,89.99
1828.0,1033.0,,2023-05-26,2.0,344.23
1829.0,1993.0,746.0,2024-04-29,1.0,398.89
1830.0,,2515.0,2023-12-20,1.0,480.83
1831.0,1410.0,868.0,2023-04-02,5.0,405.4
1832.0,1166.0,2415.0,2023-12-04,3.0,21.06
1833.0,1411.0,9.0,2024-10-04,2.0,290.95
1834.0,1117.0,297.0,2024-07-09,4.0,495.01
,1218.0,1748.0,2023-07-31,2.0,477.48
1836.0,1807.0,296.0,2024-03-23,1.0,241.8
,1143.0,875.0,2023-03-27,5.0,63.43
1838.0,,151.0,2024-07-08,,205.15
1839.0,1886.0,140.0,2024-02-17,5.0,89.17
1840.0,1358.0,2015.0,2023-03-23,5.0,459.62
1841.0,1493.0,2623.0,2024-12-12,2.0,224.26
1842.0,1124.0,1635.0,2023-08-09,3.0,38.31
1843.0,1831.0,1866.0,2023-12-26,4.0,240.83
1844.0,1699.0,520.0,2023-06-02,5.0,
1845.0,2000.0,2263.0,2023-04-15,,281.34
1846.0,1282.0,1503.0,2024-11-30,4.0,490.97
1847.0,1507.0,2338.0,2023-07-18,4.0,421.37
,1582.0,2340.0,2023-04-07,3.0,242.34
1849.0,1072.0,2700.0,2023-11-25,5.0,296.95
1850.0,1071.0,787.0,2024-10-27,1.0,350.15
1851.0,1933.0,608.0,2024-06-18,2.0,457.92
1852.0,1092.0,816.0,2024-01-07,2.0,109.08
1853.0,1859.0,402.0,2024-04-29,5.0,235.72
1854.0,1890.0,2258.0,2023-08-14,3.0,361.6
1855.0,1512.0,756.0,2024-08-28,3.0,241.66
1856.0,1686.0,2746.0,2024-07-10,3.0,459.45
1857.0,1402.0,2774.0,2024-07-15,2.0,155.19
1858.0,1767.0,2903.0,2023-03-05,,426.27
1859.0,1345.0,1696.0,2024-01-29,5.0,167.37
1860.0,1746.0,2994.0,2023-03-19,1.0,25.56
1861.0,1223.0,1801.0,2023-03-16,4.0,293.54
1862.0,1605.0,1225.0,2023-05-27,5.0,483.32
1863.0,1840.0,984.0,2024-09-18,2.0,7.37
1864.0,1839.0,2749.0,2024-08-07,2.0,372.24
1865.0,1534.0,381.0,2023-04-17,3.0,131.14
1866.0,1532.0,1955.0,2023-08-04,,106.69
,1779.0,1213.0,2023-06-04,4.0,311.12
1868.0,1228.0,1069.0,2024-06-21,3.0,325.77
1869.0,1575.0,1328.0,2023-07-25,4.0,378.08
1870.0,1171.0,2840.0,2023-04-28,3.0,211.73
1871.0,1007.0,671.0,2024-10-10,5.0,409.54
1872.0,1512.0,2686.0,2024-03-21,3.0,284.43
1873.0,1187.0,1602.0,2023-08-19,,404.42
1874.0,1327.0,1493.0,2025-01-02,,257.34
1875.0,1460.0,2491.0,2024-12-09,3.0,487.16
1876.0,1668.0,1244.0,2023-04-18,2.0,436.56
1877.0,,585.0,2024-01-11,4.0,446.5
1878.0,1159.0,659.0,2024-12-10,1.0,485.46
1879.0,1547.0,1974.0,2023-03-29,,116.39
1880.0,1682.0,2166.0,2023-07-24,4.0,327.64
1881.0,1241.0,1354.0,2024-11-24,3.0,172.9
1882.0,,1112.0,2024-01-03,2.0,173.11
1883.0,1765.0,2738.0,2024-07-22,3.0,104.67
1884.0,1574.0,555.0,2024-03-08,4.0,72.72
1885.0,1146.0,333.0,2024-05-01,2.0,87.02
1886.0,1109.0,478.0,2024-06-29,,228.55
1887.0,,1745.0,2024-03-01,5.0,307.75
1888.0,1370.0,2338.0,2023-07-10,4.0,
1889.0,1891.0,299.0,2024-04-03,1.0,108.72
1890.0,1471.0,2287.0,2024-05-19,3.0,408.88
1891.0,1113.0,1729.0,2024-08-29,,290.74
1892.0,1738.0,2270.0,,4.0,438.44
1893.0,1578.0,2940.0,2023-05-23,5.0,159.7
1894.0,1289.0,267.0,,1.0,8.82
1895.0,1035.0,74.0,2023-12-23,1.0,296.36
1896.0,1274.0,1461.0,2023-05-11,4.0,310.63
,1122.0,1539.0,2024-03-07,3.0,324.2
1898.0,1513.0,859.0,2023-03-06,1.0,453.87
1899.0,1750.0,2314.0,2023-11-08,2.0,468.59
1900.0,1811.0,635.0,2023-09-20,3.0,456.42
1901.0,2000.0,2494.0,2024-05-15,5.0,388.14
1902.0,1327.0,1981.0,2023-08-24,5.0,368.61
1903.0,1668.0,1204.0,2023-06-14,2.0,180.53
1904.0,1709.0,851.0,2024-05-07,5.0,304.45
1905.0,1087.0,2136.0,2025-02-10,5.0,330.29
1906.0,1183.0,1660.0,2024-02-04,5.0,208.21
1907.0,1165.0,2330.0,2024-05-13,1.0,438.66
1908.0,1741.0,2660.0,2024-08-03,3.0,91.28
1909.0,1112.0,820.0,2023-05-22,3.0,442.06
1910.0,1188.0,956.0,2024-03-04,2.0,280.49
1911.0,1681.0,2541.0,2023-04-26,3.0,439.2
1912.0,1502.0,906.0,2023-03-04,2.0,64.87
1913.0,1639.0,805.0,2023-09-19,3.0,61.23
1914.0,1661.0,,2024-02-18,4.0,276.93
1915.0,1501.0,887.0,2024-10-04,2.0,147.23
1916.0,1610.0,2241.0,2023-10-26,3.0,404.92
1917.0,1208.0,1983.0,2024-05-17,1.0,259.25
1918.0,1295.0,21.0,2023-08-26,2.0,377.51
1919.0,1719.0,953.0,2024-03-05,3.0,332.26
1920.0,1363.0,2595.0,2024-05-31,3.0,331.26
1921.0,1773.0,886.0,2023-08-01,3.0,226.43
1922.0,1227.0,1743.0,2023-12-24,3.0,287.72
1923.0,1626.0,2741.0,2024-09-06,1.0,13.01
1924.0,1439.0,2199.0,2025-02-09,5.0,353.1
1925.0,1770.0,2794.0,2023-04-20,5.0,288.75
1926.0,1615.0,,2023-05-28,4.0,169.55
1927.0,1373.0,1419.0,2024-07-26,3.0,293.19
1928.0,1774.0,2705.0,2023-08-27,3.0,460.76
1929.0,1756.0,1519.0,2024-07-31,3.0,421.24
1930.0,1061.0,2716.0,2023-07-15,3.0,212.2
1931.0,1405.0,1968.0,2023-06-22,2.0,5.54
1932.0,1503.0,717.0,2024-06-13,3.0,
1933.0,1806.0,2981.0,2023-06-14,5.0,169.57
,1401.0,214.0,2024-07-10,3.0,445.51
1935.0,1602.0,1237.0,2024-10-21,3.0,76.91
1936.0,1228.0,354.0,2023-11-18,5.0,74.55
1937.0,,1152.0,2023-12-21,2.0,16.61
1938.0,1055.0,1468.0,2024-08-20,1.0,378.42
1939.0,1855.0,1818.0,2023-10-24,5.0,189.87
1940.0,1409.0,1473.0,2023-11-29,2.0,103.82
1941.0,1981.0,2966.0,2024-01-17,2.0,424.93
1942.0,1474.0,853.0,2023-11-08,2.0,269.37
1943.0,1993.0,394.0,2023-11-24,2.0,23.12
1944.0,1916.0,1415.0,2023-04-04,2.0,363.66
1945.0,1770.0,1649.0,2024-07-14,3.0,204.69
1946.0,1882.0,2521.0,2024-11-22,2.0,91.77
1947.0,1596.0,2123.0,2023-05-22,4.0,207.79
1948.0,,420.0,2023-05-21,4.0,479.46
1949.0,1426.0,175.0,2023-12-19,1.0,182.1
1950.0,1768.0,827.0,2023-07-01,5.0,174.36
1951.0,1292.0,2443.0,2023-12-02,3.0,68.3
1952.0,1004.0,2418.0,,2.0,437.38
1953.0,1832.0,1683.0,2024-07-29,5.0,396.92
1954.0,1381.0,1574.0,2024-04-19,2.0,25.33
1955.0,1360.0,1976.0,2024-09-21,2.0,118.18
1956.0,1929.0,2116.0,2024-09-21,5.0,306.62
1957.0,1855.0,871.0,2024-08-21,2.0,59.43
1958.0,1621.0,1381.0,2023-08-03,1.0,327.68
1959.0,1402.0,1319.0,2024-10-08,4.0,326.68
1960.0,1734.0,1932.0,2024-07-10,2.0,216.76
1961.0,1060.0,1631.0,2023-11-05,3.0,
1962.0,1999.0,773.0,2024-11-13,3.0,107.24
1963.0,1618.0,2749.0,2025-02-16,5.0,474.84
1964.0,1098.0,2521.0,2023-11-06,2.0,43.53
1965.0,1809.0,1970.0,2024-08-08,1.0,
1966.0,1914.0,919.0,2023-12-31,3.0,71.34
1967.0,1810.0,699.0,2024-06-14,4.0,62.51
1968.0,1881.0,1595.0,2024-04-01,5.0,283.83
1969.0,1605.0,489.0,2024-11-07,2.0,
1970.0,1308.0,12.0,2023-08-14,3.0,283.2
1971.0,1833.0,551.0,2025-01-13,2.0,415.37
1972.0,1964.0,2035.0,2024-09-24,4.0,7.64
1973.0,1533.0,2478.0,2024-11-05,,475.61
1974.0,1398.0,1554.0,2024-05-14,3.0,245.06
1975.0,1686.0,1026.0,2024-12-02,3.0,68.4
1976.0,1453.0,2480.0,2024-07-15,,144.17
1977.0,,2797.0,2024-05-27,3.0,
1978.0,1261.0,2226.0,2024-06-02,2.0,63.86
,1430.0,2383.0,2023-05-19,4.0,236.08
1980.0,1364.0,91.0,2024-04-25,2.0,357.45
1981.0,1176.0,275.0,2024-06-18,2.0,410.39
1982.0,1895.0,2654.0,2024-12-21,1.0,337.05
1983.0,1299.0,1040.0,2023-12-11,1.0,
1984.0,1895.0,2845.0,2024-11-26,5.0,22.17
1985.0,1863.0,1634.0,2023-12-17,3.0,68.5
1986.0,1464.0,164.0,2024-11-21,4.0,144.38
1987.0,1239.0,2508.0,2024-11-16,5.0,34.16
1988.0,1768.0,1083.0,2023-09-28,1.0,335.06
1989.0,1229.0,499.0,2024-11-03,,470.32
